date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:39	11031/11031	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Apr%202017%2017:55:38%20GMT	http://localhost/Documentation/gui/overview/	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/gui/overview/index.html	(from )
19:55:39	1053/1053	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Apr%202017%2017:55:38%20GMT	http://localhost/robots.txt		(from )
19:55:40	28266/28266	U-----	200	untouched ('OK')	text/css	etag:%226e6a-54be50064362e%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons128b.css	(from http://localhost/Documentation/gui/overview/)
19:55:40	13816/13816	U-----	200	untouched ('OK')	text/css	etag:%2235f8-54be50021d69f%22	http://localhost/Documentation/wp-content/plugins/jetpack/modules/theme-tools/compat/twentyfifteen.css?ver=4.7.1	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/wp-content/plugins/jetpack/modules/theme-tools/compat/twentyfifteen6996.css	(from http://localhost/Documentation/gui/overview/)
19:55:40	97685/97685	U-----	200	untouched ('OK')	text/css	etag:%2217d95-54be3fe4ffe47%22	http://localhost/Documentation/wp-content/themes/twentyfifteen/style.css?ver=4.7.3	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/wp-content/themes/twentyfifteen/stylefe9d.css	(from http://localhost/Documentation/gui/overview/)
19:55:40	97184/97184	U-----	200	untouched ('')	application/javascript	etag:%2217ba0-54be3fff17a1e%22	http://localhost/Documentation/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/Documentation/gui/overview/)
19:55:40	10056/10056	U-----	200	untouched ('')	application/javascript	etag:%222748-54be3fff39559%22	http://localhost/Documentation/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/Documentation/gui/overview/)
19:55:42	12679/12679	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Apr%202017%2017:55:40%20GMT	http://localhost/Documentation/gui/license/	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/gui/license/index.html	(from http://localhost/Documentation/gui/overview/)
19:55:42	11388/11388	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Apr%202017%2017:55:40%20GMT	http://localhost/Documentation/gui/thread-safety/	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/gui/thread-safety/index.html	(from http://localhost/Documentation/gui/overview/)
19:55:42	11610/11610	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Apr%202017%2017:55:40%20GMT	http://localhost/Documentation/gui/graphicsmanager/	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/gui/graphicsmanager/index.html	(from http://localhost/Documentation/gui/overview/)
19:55:43	12100/12100	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Apr%202017%2017:55:40%20GMT	http://localhost/Documentation/gui/frame/	D:/Projects/CarLauncher/BaseSystem/Documents/Gui/Gui/localhost/Documentation/gui/frame/index.html	(from http://localhost/Documentation/gui/overview/)
