date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:52	11382/11382	U--MC-	200	updated ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:52%20GMT	http://localhost/Documentation/appmanager/overview/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/appmanager/overview/index.html	(from )
10:28:53	1053/1053	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2008:28:51%20GMT	http://localhost/robots.txt		(from )
10:28:53	28266/28266	U-----	200	untouched ('OK')	text/css	etag:%226e6a-54be50064362e%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons128b.css	(from http://localhost/Documentation/appmanager/overview/)
10:28:53	13816/13816	U-----	200	untouched ('OK')	text/css	etag:%2235f8-54be50021d69f%22	http://localhost/Documentation/wp-content/plugins/jetpack/modules/theme-tools/compat/twentyfifteen.css?ver=4.7.1	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/modules/theme-tools/compat/twentyfifteen6996.css	(from http://localhost/Documentation/appmanager/overview/)
10:28:53	97685/97685	U-----	200	untouched ('OK')	text/css	etag:%2217d95-54be3fe4ffe47%22	http://localhost/Documentation/wp-content/themes/twentyfifteen/style.css?ver=4.7.3	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/themes/twentyfifteen/stylefe9d.css	(from http://localhost/Documentation/appmanager/overview/)
10:28:53	97184/97184	U-----	200	untouched ('')	application/javascript	etag:%2217ba0-54be3fff17a1e%22	http://localhost/Documentation/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/Documentation/appmanager/overview/)
10:28:53	10056/10056	U-----	200	untouched ('')	application/javascript	etag:%222748-54be3fff39559%22	http://localhost/Documentation/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/Documentation/appmanager/overview/)
10:28:53	12874/12874	U-----	200	untouched ('')	image/png	etag:%22324a-54c0c0240ae10%22	http://localhost/Documentation/wp-content/uploads/2017/03/icon_256.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/icon_256.png	(from http://localhost/Documentation/appmanager/overview/)
10:28:54	22372/22372	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:53%20GMT	http://localhost/Documentation/license/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/license/index.html	(from http://localhost/Documentation/appmanager/overview/)
10:28:55	12242/12242	U--MC-	200	updated ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:54%20GMT	http://localhost/Documentation/appmanager/connection/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/appmanager/connection/index.html	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	19816/19816	U-----	200	untouched ('')	image/png	etag:%224d68-54c0c3e058367%22	http://localhost/Documentation/wp-content/uploads/2017/03/Capture1-300x160.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/Capture1-300x160.png	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	727/727	U-----	200	untouched ('')	application/javascript	etag:%222d7-54be3fe57e1db%22	http://localhost/Documentation/wp-content/themes/twentyfifteen/js/skip-link-focus-fix.js?ver=20141010	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/themes/twentyfifteen/js/skip-link-focus-fixd01e.js	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	11761/11761	U--MC-	200	updated ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:54%20GMT	http://localhost/Documentation/appmanager/listing-app-details/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/appmanager/listing-app-details/index.html	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	12167/12167	U--MC-	200	updated ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:54%20GMT	http://localhost/Documentation/appmanager/installing-updating-apps/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/appmanager/installing-updating-apps/index.html	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	11567/11567	U--MC-	200	updated ('OK')	text/html	date:Sat,%2001%20Apr%202017%2008:28:55%20GMT	http://localhost/Documentation/appmanager/uninstallling-apps/	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/appmanager/uninstallling-apps/index.html	(from http://localhost/Documentation/appmanager/overview/)
10:28:56	5920/5920	U-----	200	untouched ('')	application/javascript	etag:%221720-54be3fe565a2f%22	http://localhost/Documentation/wp-content/themes/twentyfifteen/js/functions.js?ver=20150330	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/themes/twentyfifteen/js/functions8337.js	(from http://localhost/Documentation/appmanager/overview/)
10:28:57	1398/1398	U-----	200	untouched ('')	application/javascript	etag:%22576-54be3ffcb7946%22	http://localhost/Documentation/wp-includes/js/wp-embed.min.js?ver=4.7.3	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-includes/js/wp-embed.minfe9d.js	(from http://localhost/Documentation/appmanager/overview/)
10:28:57	22374/22374	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225766-54be50064595b%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.eot	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.eot	(from http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1)
10:28:57	22374/22374	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225766-54be50064595b%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.eot?	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericonsd41d.eot	(from http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1)
10:28:57	22188/22188	U-----	200	untouched ('')	application/x-font-ttf	etag:%2256ac-54be500649fb8%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.ttf	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.ttf	(from http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1)
10:28:57	830/830	U-----	200	untouched ('')	image/png	etag:%2233e-54c0c5c4ad2e5%22	http://localhost/Documentation/wp-content/uploads/2017/03/connection_status.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/connection_status.png	(from http://localhost/Documentation/appmanager/connection/)
10:28:57	76980/76980	U-----	200	untouched ('OK')	image/svg+xml	etag:%2212cb4-54be500647c88%22	http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.svg	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.svg	(from http://localhost/Documentation/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1)
10:28:58	4553/4553	U-----	200	untouched ('')	image/png	etag:%2211c9-54c0c5c598ec9%22	http://localhost/Documentation/wp-content/uploads/2017/03/connect-300x25.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/connect-300x25.png	(from http://localhost/Documentation/appmanager/connection/)
10:28:58	5294/5294	U-----	200	untouched ('')	image/png	etag:%2214ae-54c0c5c6064cf%22	http://localhost/Documentation/wp-content/uploads/2017/03/disconnect-300x25.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/disconnect-300x25.png	(from http://localhost/Documentation/appmanager/connection/)
10:28:58	24753/24753	U-----	200	untouched ('')	image/png	etag:%2260b1-54c0c720bdc0a%22	http://localhost/Documentation/wp-content/uploads/2017/03/applist-139x300.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/applist-139x300.png	(from http://localhost/Documentation/appmanager/listing-app-details/)
10:28:58	34661/34661	U-----	200	untouched ('')	image/png	etag:%228765-54c0c8c8982a6%22	http://localhost/Documentation/wp-content/uploads/2017/03/force_installation-300x173.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/force_installation-300x173.png	(from http://localhost/Documentation/appmanager/installing-updating-apps/)
10:28:58	42759/42759	U-----	200	untouched ('')	image/png	etag:%22a707-54c0c71fb845c%22	http://localhost/Documentation/wp-content/uploads/2017/03/appdetail.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/appdetail.png	(from http://localhost/Documentation/appmanager/listing-app-details/)
10:28:58	44010/44010	U-----	200	untouched ('')	image/png	etag:%22abea-54c0c9a349f9f%22	http://localhost/Documentation/wp-content/uploads/2017/03/uninstall.png	D:/Projects/SmartHome/Documentation/AppManager/AppManager/localhost/Documentation/wp-content/uploads/2017/03/uninstall.png	(from http://localhost/Documentation/appmanager/uninstallling-apps/)
